datetime,temp.a,light.a,temp.b,light.b,temp.c,light.c
7/28/23 14:45,68.077,39,67.906,12,67.392,24
7/28/23 15:00,67.735,29,67.564,9,67.735,19
7/28/23 15:15,67.906,35,67.735,11,68.077,20
7/28/23 15:30,67.906,30,67.906,9,68.248,16
7/28/23 15:45,68.077,23,67.906,7,68.248,19
7/28/23 16:00,68.077,25,68.077,9,67.564,15
7/28/23 16:15,68.248,24,68.248,7,67.05,17
7/28/23 16:30,67.564,20,67.392,7,67.221,15
7/28/23 16:45,67.564,17,67.392,6,67.221,10
7/28/23 17:00,67.735,14,67.564,4,67.392,7
7/28/23 17:15,70.651,16,70.48,5,63.797,5
7/28/23 17:30,70.308,13,70.308,3,63.797,4
7/28/23 17:45,66.193,15,66.022,3,65.167,4
7/28/23 18:00,67.05,8,66.879,2,65.338,3
7/28/23 18:15,68.763,8,68.421,2,64.31,1
7/28/23 18:30,64.996,5,64.825,1,63.968,1
7/28/23 18:45,64.652,3,64.652,0,64.31,1
7/28/23 19:00,65.509,1,65.338,0,65.167,0
7/28/23 19:15,69.449,1,69.278,0,62.769,0
7/28/23 19:30,67.735,0,67.392,0,65.68,0
7/28/23 19:45,65.68,0,65.509,0,65.167,0
7/28/23 20:00,66.537,0,66.537,0,65.167,0
7/28/23 20:15,68.592,0,68.421,0,66.022,0
7/28/23 20:30,70.308,0,70.137,0,63.797,0
7/28/23 20:45,68.763,0,68.592,0,65.68,0
7/28/23 21:00,69.278,0,69.107,0,65.167,0
7/28/23 21:15,67.735,0,67.221,0,65.509,0
7/28/23 21:30,68.421,0,68.077,0,66.537,0
7/28/23 21:45,69.449,0,69.278,0,65.851,0
7/28/23 22:00,69.449,0,69.107,0,65.509,0
7/28/23 22:15,68.763,0,68.421,0,65.851,0
7/28/23 22:30,68.248,0,68.077,0,66.022,0
7/28/23 22:45,67.564,0,67.392,0,65.167,0
7/28/23 23:00,67.735,0,67.392,0,65.68,0
7/28/23 23:15,69.964,0,69.622,0,61.398,0
7/28/23 23:30,61.912,0,61.741,0,60.883,0
7/28/23 23:45,66.879,0,66.022,0,61.227,0
7/29/23 0:00,69.622,0,69.278,0,64.31,0
7/29/23 0:15,66.879,0,66.708,0,62.598,0
7/29/23 0:30,68.421,0,68.248,0,62.598,0
7/29/23 0:45,69.964,0,69.793,0,61.398,0
7/29/23 1:00,69.449,0,69.449,0,61.569,0
7/29/23 1:15,70.308,0,70.308,0,63.626,0
7/29/23 1:30,69.107,0,68.763,0,63.111,0
7/29/23 1:45,66.022,0,65.68,0,63.455,0
7/29/23 2:00,64.825,0,64.31,0,65.167,0
7/29/23 2:15,64.652,0,64.481,0,64.996,0
7/29/23 2:30,65.338,0,65.167,0,65.338,0
7/29/23 2:45,65.338,0,65.338,0,65.851,0
7/29/23 3:00,65.68,0,65.509,0,66.366,0
7/29/23 3:15,65.851,0,65.851,0,66.537,0
7/29/23 3:30,66.366,0,66.366,0,66.708,0
7/29/23 3:45,67.392,0,67.221,0,68.077,0
7/29/23 4:00,67.735,0,67.564,0,67.392,0
7/29/23 4:15,68.248,0,68.077,0,68.934,0
7/29/23 4:30,68.421,0,68.421,0,69.278,0
7/29/23 4:45,68.934,0,68.763,0,68.592,0
7/29/23 5:00,68.077,0,67.906,0,67.735,0
7/29/23 5:15,66.537,0,66.537,0,65.68,0
7/29/23 5:30,66.022,0,65.851,0,65.509,0
7/29/23 5:45,68.421,0,68.077,0,65.851,0
7/29/23 6:00,70.308,0,69.964,0,64.652,0
7/29/23 6:15,68.421,0,68.077,0,64.996,0
7/29/23 6:30,65.167,0,64.996,0,64.481,0
7/29/23 6:45,65.338,0,65.167,0,63.626,0
7/29/23 7:00,65.68,4,65.68,1,64.996,1
7/29/23 7:15,66.708,7,66.708,2,65.338,2
7/29/23 7:30,66.879,8,66.708,2,66.193,2
7/29/23 7:45,67.564,10,67.392,3,65.167,3
7/29/23 8:00,68.934,19,68.592,6,65.167,5
7/29/23 8:15,69.107,11,68.934,3,65.338,2
7/29/23 8:30,68.934,9,68.592,3,64.652,2
7/29/23 8:45,69.793,10,69.622,3,64.652,2
7/29/23 9:00,70.137,6,69.964,1,64.652,1
7/29/23 9:15,69.622,8,69.449,2,64.481,2
7/29/23 9:30,68.248,14,67.735,4,66.366,5
7/29/23 9:45,70.48,30,70.308,9,66.022,10
7/29/23 10:00,66.708,24,66.537,8,65.509,11
7/29/23 10:15,66.366,23,66.193,8,65.68,9
7/29/23 10:30,66.537,34,66.537,11,64.825,14
7/29/23 10:45,66.708,25,66.537,7,65.509,11
7/29/23 11:00,66.879,66,66.708,22,66.537,29
7/29/23 11:15,66.879,63,66.879,20,65.338,23
7/29/23 11:30,66.879,45,66.708,15,63.626,30
7/29/23 11:45,64.139,35,63.968,12,61.227,17
7/29/23 12:00,71.683,73,71.168,22,62.598,19
7/29/23 12:15,73.234,26,73.062,8,62.254,7
7/29/23 12:30,71.339,40,70.824,12,61.398,15
7/29/23 12:45,66.879,41,66.537,13,66.879,20
7/29/23 13:00,66.193,61,66.022,19,66.193,32
7/29/23 13:15,67.05,52,67.05,17,67.564,38
7/29/23 13:30,68.077,22,67.906,7,67.221,15
7/29/23 13:45,67.906,51,67.735,16,67.221,28
7/29/23 14:00,67.735,35,67.564,12,66.537,27
7/29/23 14:15,66.879,48,66.879,16,67.05,30
7/29/23 14:30,66.879,50,66.879,18,68.421,34
7/29/23 14:45,68.934,33,68.592,12,69.449,21
7/29/23 15:00,69.278,15,69.107,5,69.449,14
7/29/23 15:15,69.278,17,69.278,6,67.735,15
7/29/23 15:30,69.449,17,69.278,5,62.083,11
7/29/23 15:45,68.077,14,67.05,5,64.996,15
7/29/23 16:00,69.107,17,68.934,5,65.338,8
7/29/23 16:15,70.308,20,69.964,5,66.366,12
7/29/23 16:30,70.308,23,69.964,7,66.366,10
7/29/23 16:45,68.248,13,67.735,4,65.167,8
7/29/23 17:00,66.537,11,66.366,4,67.05,9
7/29/23 17:15,67.05,6,67.05,2,67.05,8
7/29/23 17:30,67.05,9,67.05,2,66.022,6
7/29/23 17:45,67.735,5,67.564,1,65.338,4
7/29/23 18:00,67.392,4,67.05,1,65.509,3
7/29/23 18:15,67.735,4,67.564,1,65.851,2
7/29/23 18:30,69.793,4,69.622,1,61.741,1
7/29/23 18:45,67.05,1,66.879,0,61.912,0
7/29/23 19:00,65.167,0,64.996,0,63.455,0
7/29/23 19:15,65.68,0,65.68,0,63.626,0
7/29/23 19:30,66.022,0,65.68,0,63.111,0
7/29/23 19:45,65.167,0,64.996,0,63.111,0
7/29/23 20:00,65.338,0,65.167,0,64.825,0
7/29/23 20:15,67.05,0,66.879,0,63.968,0
7/29/23 20:30,66.708,0,66.708,0,62.94,0
7/29/23 20:45,65.509,0,65.167,0,65.167,0
7/29/23 21:00,68.421,0,68.248,0,65.167,0
7/29/23 21:15,66.708,0,66.366,0,63.626,0
7/29/23 21:30,69.622,0,69.278,0,64.825,0
7/29/23 21:45,68.592,0,68.421,0,64.139,0
7/29/23 22:00,68.077,0,67.735,0,66.022,0
7/29/23 22:15,69.449,0,69.278,0,66.193,0
7/29/23 22:30,68.763,0,68.592,0,67.906,0
7/29/23 22:45,69.964,0,69.793,0,69.622,0
7/29/23 23:00,69.964,0,69.964,0,67.392,0
7/29/23 23:15,69.449,0,69.278,0,64.996,0
7/29/23 23:30,69.964,0,69.793,0,66.022,0
7/29/23 23:45,69.278,0,69.107,0,67.05,0
7/30/23 0:00,69.278,0,69.107,0,64.481,0
7/30/23 0:15,66.022,0,65.338,0,63.282,0
7/30/23 0:30,65.68,0,65.509,0,64.652,0
7/30/23 0:45,66.022,0,65.68,0,64.31,0
7/30/23 1:00,68.763,0,68.592,0,67.735,0
7/30/23 1:15,69.107,0,68.934,0,64.996,0
7/30/23 1:30,68.763,0,68.763,0,63.282,0
7/30/23 1:45,68.248,0,67.906,0,62.083,0
7/30/23 2:00,68.248,0,68.077,0,62.083,0
7/30/23 2:15,63.626,0,62.94,0,62.425,0
7/30/23 2:30,62.94,0,62.769,0,62.94,0
7/30/23 2:45,70.308,0,69.964,0,63.282,0
7/30/23 3:00,63.626,0,63.282,0,61.398,0
7/30/23 3:15,67.221,0,66.879,0,64.481,0
7/30/23 3:30,70.651,0,70.651,0,61.398,0
7/30/23 3:45,69.964,0,69.793,0,62.083,0
7/30/23 4:00,64.139,0,63.797,0,63.968,0
7/30/23 4:15,63.455,0,63.282,0,64.139,0
7/30/23 4:30,64.481,0,64.481,0,62.769,0
7/30/23 4:45,64.652,0,64.481,0,64.139,0
7/30/23 5:00,64.825,0,64.825,0,62.769,0
7/30/23 5:15,64.825,0,64.825,0,64.652,0
7/30/23 5:30,65.167,0,64.996,0,65.851,0
7/30/23 5:45,65.338,0,65.338,0,65.68,0
7/30/23 6:00,65.68,0,65.509,0,65.851,0
7/30/23 6:15,65.509,0,65.509,0,65.851,0
7/30/23 6:30,65.509,0,65.338,0,64.481,0
7/30/23 6:45,65.509,0,65.338,0,64.652,0
7/30/23 7:00,65.509,0,65.509,0,65.167,0
7/30/23 7:15,65.851,1,65.68,0,64.31,0
7/30/23 7:30,66.708,5,66.537,1,64.481,0
7/30/23 7:45,66.879,8,66.708,3,65.509,1
7/30/23 8:00,67.906,10,67.735,4,66.022,2
7/30/23 8:15,66.537,13,66.366,4,63.968,1
7/30/23 8:30,65.68,13,65.509,5,65.338,3
7/30/23 8:45,66.366,15,66.366,6,65.338,4
7/30/23 9:00,66.708,22,66.537,9,65.851,5
7/30/23 9:15,67.05,23,66.879,10,64.825,6
7/30/23 9:30,66.879,29,66.537,12,65.509,7
7/30/23 9:45,67.392,32,67.221,13,66.022,8
7/30/23 10:00,68.592,39,68.421,16,66.022,11
7/30/23 10:15,67.221,35,67.221,14,66.879,11
7/30/23 10:30,67.392,39,67.221,16,67.05,13
7/30/23 10:45,68.248,47,68.248,20,64.652,13
7/30/23 11:00,68.934,45,68.934,19,63.968,17
7/30/23 11:15,69.449,48,69.449,19,63.968,15
7/30/23 11:30,67.906,8,67.906,3,65.509,2
7/30/23 11:45,67.906,41,67.564,18,65.167,15
7/30/23 12:00,70.308,14,70.137,5,64.825,2
7/30/23 12:15,67.735,39,67.221,18,60.883,18
7/30/23 12:30,66.708,13,66.708,6,61.227,6
7/30/23 12:45,67.05,16,66.879,7,62.083,8
7/30/23 13:00,69.449,45,69.278,21,63.455,16
7/30/23 13:15,70.824,49,70.651,22,64.652,21
7/30/23 13:30,66.366,30,66.366,15,62.598,12
7/30/23 13:45,66.022,8,65.68,4,64.652,5
7/30/23 14:00,64.825,40,64.825,19,67.906,40
7/30/23 14:15,66.193,7,66.193,3,68.592,6
7/30/23 14:30,67.564,34,67.392,16,68.934,35
7/30/23 14:45,68.077,35,68.077,16,69.449,25
7/30/23 15:00,68.421,35,68.248,17,69.449,32
7/30/23 15:15,68.592,33,68.592,17,69.449,25
7/30/23 15:30,68.763,24,68.763,12,70.308,22
7/30/23 15:45,69.107,23,69.107,12,69.964,25
7/30/23 16:00,69.278,21,69.278,10,69.964,18
7/30/23 16:15,69.278,18,69.278,10,70.308,16
7/30/23 16:30,69.793,20,69.622,10,69.793,11
7/30/23 16:45,70.308,12,70.308,7,69.622,8
7/30/23 17:00,69.964,12,69.964,7,69.793,10
7/30/23 17:15,69.793,10,69.793,5,70.137,7
7/30/23 17:30,69.964,9,69.793,5,70.48,10
7/30/23 17:45,70.137,8,69.964,3,70.137,8
7/30/23 18:00,70.308,5,70.308,2,70.308,5
7/30/23 18:15,70.308,5,70.308,2,70.48,3
7/30/23 18:30,70.308,4,70.137,1,67.221,2
7/30/23 18:45,70.308,1,70.137,0,69.107,1
7/30/23 19:00,70.308,0,70.308,0,69.964,1
7/30/23 19:15,70.308,0,70.308,0,67.221,0
7/30/23 19:30,68.421,0,68.077,0,65.851,0
7/30/23 19:45,68.763,0,68.763,0,66.708,0
7/30/23 20:00,69.793,0,69.622,0,66.879,0
7/30/23 20:15,69.793,0,69.622,0,66.193,0
7/30/23 20:30,69.278,0,69.107,0,66.708,0
7/30/23 20:45,68.592,0,68.421,0,66.708,0
7/30/23 21:00,69.793,0,69.622,0,67.392,0
7/30/23 21:15,69.622,0,69.449,0,63.111,0
7/30/23 21:30,69.793,0,69.793,0,66.879,0
7/30/23 21:45,67.221,0,67.221,0,65.338,0
7/30/23 22:00,66.879,0,66.708,0,66.879,0
7/30/23 22:15,68.763,0,68.248,0,68.248,0
7/30/23 22:30,69.964,0,69.793,0,69.107,0
7/30/23 22:45,70.137,0,69.964,0,69.964,0
7/30/23 23:00,70.137,0,70.137,0,69.107,0
7/30/23 23:15,70.137,0,70.137,0,70.137,0
7/30/23 23:30,70.308,0,70.308,0,69.622,0
7/30/23 23:45,70.48,0,70.48,0,69.793,0
7/31/23 0:00,70.824,0,70.824,0,69.964,0
7/31/23 0:15,70.48,0,70.308,0,68.763,0
7/31/23 0:30,70.308,0,70.308,0,68.248,0
7/31/23 0:45,70.48,0,70.48,0,67.221,0
7/31/23 1:00,69.622,0,69.449,0,66.366,0
7/31/23 1:15,69.793,0,69.622,0,69.449,0
7/31/23 1:30,70.651,0,70.651,0,62.769,0
7/31/23 1:45,67.735,0,67.05,0,61.912,0
7/31/23 2:00,62.425,0,62.254,0,63.282,0
7/31/23 2:15,71.339,0,71.168,0,63.626,0
7/31/23 2:30,64.31,0,64.139,0,63.797,0
7/31/23 2:45,64.996,0,64.825,0,64.139,0
7/31/23 3:00,71.339,0,71.168,0,64.652,0
7/31/23 3:15,65.338,0,65.167,0,64.996,0
7/31/23 3:30,65.851,0,65.68,0,64.652,0
7/31/23 3:45,65.509,0,65.338,0,64.825,0
7/31/23 4:00,65.338,0,65.167,0,64.652,0
7/31/23 4:15,65.167,0,65.167,0,64.825,0
7/31/23 4:30,65.338,0,65.167,0,62.425,0
7/31/23 4:45,66.193,0,65.851,0,61.569,0
7/31/23 5:00,66.537,0,66.022,0,61.912,0
7/31/23 5:15,65.338,0,64.481,0,65.851,0
7/31/23 5:30,65.509,0,65.338,0,65.167,0
7/31/23 5:45,65.68,0,65.509,0,65.509,0
7/31/23 6:00,66.708,0,66.537,0,65.338,0
7/31/23 6:15,65.851,0,65.851,0,65.851,0
7/31/23 6:30,65.68,0,65.68,0,66.708,0
7/31/23 6:45,65.68,0,65.68,0,67.392,1
7/31/23 7:00,66.366,1,66.193,0,67.221,2
7/31/23 7:15,66.708,1,66.537,0,66.708,1
7/31/23 7:30,67.221,3,67.05,1,67.05,2
7/31/23 7:45,67.906,4,67.906,2,67.392,3
7/31/23 8:00,68.248,7,68.077,3,67.392,3
7/31/23 8:15,67.564,6,67.392,3,66.366,3
7/31/23 8:30,65.68,8,65.68,3,64.481,3
7/31/23 8:45,65.509,10,65.338,4,65.509,5
7/31/23 9:00,66.708,12,66.537,6,66.366,5
7/31/23 9:15,67.564,15,67.221,7,66.193,6
7/31/23 9:30,66.537,15,66.366,7,64.996,7
7/31/23 9:45,69.107,12,68.934,6,66.537,8
7/31/23 10:00,67.906,83,67.735,12,65.338,10
7/31/23 10:15,65.509,91,65.338,14,64.652,8
7/31/23 10:30,67.906,104,67.564,14,64.481,11
7/31/23 10:45,69.793,118,69.622,15,66.879,12
7/31/23 11:00,68.077,100,67.735,15,67.564,13
7/31/23 11:15,69.622,120,69.449,16,67.906,13
7/31/23 11:30,70.651,107,70.308,14,66.022,12
7/31/23 11:45,69.278,116,69.107,16,67.05,14
7/31/23 12:00,69.449,128,69.278,17,68.248,14
7/31/23 12:15,70.824,128,70.308,15,68.248,12
7/31/23 12:30,71.339,136,71.168,17,66.537,12
7/31/23 12:45,69.278,128,69.107,16,66.193,12
7/31/23 13:00,71.339,114,70.995,14,62.94,9
7/31/23 13:15,69.964,41,69.622,5,64.652,3
7/31/23 13:30,66.022,39,65.851,2,62.598,0
7/31/23 13:45,67.735,93,67.564,13,63.455,12
7/31/23 14:00,67.221,29,67.05,3,64.31,2
7/31/23 14:15,65.509,26,65.338,3,64.31,2
7/31/23 14:30,69.964,92,69.278,11,66.193,3
7/31/23 14:45,66.193,86,66.022,12,68.248,21
7/31/23 15:00,67.05,47,66.879,6,69.107,4
7/31/23 15:15,67.906,89,67.735,12,68.248,13
7/31/23 15:30,68.421,75,68.248,10,68.421,15
7/31/23 15:45,68.421,67,68.248,9,68.934,14
7/31/23 16:00,68.421,60,68.248,8,68.934,12
7/31/23 16:15,68.592,52,68.421,8,67.735,10
7/31/23 16:30,68.592,47,68.592,7,69.622,12
7/31/23 16:45,68.934,44,68.763,5,68.077,7
7/31/23 17:00,69.107,30,68.934,4,67.564,7
7/31/23 17:15,68.763,30,68.763,4,68.248,3
7/31/23 17:30,68.421,22,68.421,2,68.248,2
7/31/23 17:45,70.137,17,70.137,2,66.366,1
7/31/23 18:00,71.168,14,71.168,1,66.193,1
7/31/23 18:15,71.339,11,71.168,1,67.735,0
7/31/23 18:30,71.512,6,71.339,0,68.421,0
7/31/23 18:45,71.512,5,71.512,0,68.248,0
7/31/23 19:00,70.824,3,70.651,0,67.392,0
7/31/23 19:15,68.934,2,68.763,0,65.509,0
7/31/23 19:30,68.934,1,68.763,0,65.851,0
7/31/23 19:45,69.964,0,69.793,0,68.934,0
7/31/23 20:00,69.964,0,69.964,0,66.193,0
7/31/23 20:15,69.964,0,69.964,0,64.996,0
7/31/23 20:30,67.05,0,66.879,0,63.282,0
7/31/23 20:45,64.31,0,64.139,0,63.455,0
7/31/23 21:00,65.167,0,64.996,0,64.481,0
7/31/23 21:15,65.167,0,64.996,0,64.652,0
7/31/23 21:30,67.735,0,67.735,0,65.851,0
7/31/23 21:45,66.708,0,66.537,0,66.022,0
7/31/23 22:00,66.708,0,66.537,0,65.68,0
7/31/23 22:15,67.906,0,67.564,0,65.851,0
7/31/23 22:30,66.366,0,66.366,0,64.825,0
7/31/23 22:45,66.708,0,66.537,0,65.509,0
7/31/23 23:00,68.248,0,68.077,0,66.022,0
7/31/23 23:15,69.449,0,69.278,0,64.825,0
7/31/23 23:30,70.137,0,69.964,0,66.366,0
7/31/23 23:45,70.308,0,69.964,0,68.934,0
8/1/23 0:00,69.964,0,69.964,0,67.735,0
8/1/23 0:15,70.137,0,70.137,0,67.221,0
8/1/23 0:30,66.879,0,66.537,0,65.68,0
8/1/23 0:45,67.906,0,67.735,0,67.05,0
8/1/23 1:00,69.449,0,69.107,0,67.735,0
8/1/23 1:15,69.793,0,69.622,0,70.137,0
8/1/23 1:30,70.48,0,70.48,0,69.622,0
8/1/23 1:45,69.793,0,69.622,0,68.421,0
8/1/23 2:00,70.137,0,69.964,0,65.509,0
8/1/23 2:15,68.077,0,67.906,0,67.906,0
8/1/23 2:30,69.449,0,69.278,0,69.107,0
8/1/23 2:45,70.824,0,70.824,0,63.626,0
8/1/23 3:00,69.964,0,69.622,0,62.94,0
8/1/23 3:15,63.626,0,63.455,0,62.769,0
8/1/23 3:30,69.449,0,68.934,0,63.111,0
8/1/23 3:45,70.995,0,70.824,0,63.797,0
8/1/23 4:00,64.996,0,64.652,0,64.31,0
8/1/23 4:15,64.996,0,64.652,0,64.825,0
8/1/23 4:30,64.652,0,64.481,0,64.481,0
8/1/23 4:45,65.167,0,64.996,0,64.481,0
8/1/23 5:00,64.825,0,64.652,0,64.652,0
8/1/23 5:15,64.825,0,64.825,0,62.425,0
8/1/23 5:30,64.825,0,64.652,0,62.254,0
8/1/23 5:45,62.94,0,62.769,0,63.282,0
8/1/23 6:00,63.111,0,62.94,0,63.968,0
8/1/23 6:15,63.626,0,63.455,0,64.31,0
8/1/23 6:30,64.139,1,63.968,0,64.481,0
8/1/23 6:45,64.31,1,64.31,0,63.455,0
8/1/23 7:00,64.481,3,64.31,0,63.282,0
8/1/23 7:15,64.139,4,63.968,0,63.626,1
8/1/23 7:30,64.139,7,64.139,1,63.797,2
8/1/23 7:45,65.167,8,64.996,1,63.455,1
8/1/23 8:00,65.851,17,65.68,2,64.996,5
8/1/23 8:15,66.022,21,66.022,3,64.652,4
8/1/23 8:30,64.652,23,64.481,4,63.968,6
8/1/23 8:45,65.509,28,65.338,5,63.968,6
8/1/23 9:00,65.68,38,65.68,7,64.139,7
8/1/23 9:15,66.879,45,66.879,8,64.31,10
8/1/23 9:30,66.366,43,66.022,8,65.338,10
8/1/23 9:45,66.022,48,65.851,8,65.167,11
8/1/23 10:00,66.708,64,66.537,11,63.111,11
8/1/23 10:15,65.338,61,65.167,11,64.31,11
8/1/23 10:30,66.537,61,66.366,10,66.537,10
8/1/23 10:45,67.735,59,67.564,10,66.708,8
8/1/23 11:00,68.077,49,67.906,10,67.564,8
8/1/23 11:15,68.763,54,68.763,10,67.05,7
8/1/23 11:30,68.248,57,68.077,9,67.221,9
8/1/23 11:45,68.077,56,67.906,9,67.392,10
8/1/23 12:00,69.622,59,69.449,10,67.906,9
8/1/23 12:15,68.592,70,68.592,10,67.735,10
8/1/23 12:30,68.248,68,68.077,11,67.735,10
8/1/23 12:45,68.421,68,68.248,10,67.906,10
8/1/23 13:00,68.421,67,68.421,10,68.421,10
8/1/23 13:15,68.763,77,68.592,12,66.193,10
8/1/23 13:30,69.622,83,69.449,13,68.077,9
8/1/23 13:45,68.592,72,68.592,10,65.68,9
8/1/23 14:00,67.221,72,67.221,10,63.797,9
8/1/23 14:15,68.421,58,68.248,9,63.111,6
8/1/23 14:30,68.592,27,68.592,4,62.94,2
8/1/23 14:45,68.592,28,68.248,4,63.455,2
8/1/23 15:00,63.968,52,63.797,8,63.455,6
8/1/23 15:15,69.278,59,68.592,8,64.825,1
8/1/23 15:30,65.338,54,65.167,8,64.825,8
8/1/23 15:45,64.996,11,64.825,1,65.338,2
8/1/23 16:00,65.509,12,65.338,1,65.509,1
8/1/23 16:15,66.193,8,65.851,0,66.022,0
8/1/23 16:30,66.366,8,66.193,0,66.537,1
8/1/23 16:45,66.537,7,66.366,0,64.31,1
8/1/23 17:00,66.708,7,66.537,0,66.708,1
8/1/23 17:15,66.879,18,66.879,2,67.735,2
8/1/23 17:30,69.449,14,68.763,1,67.221,2
8/1/23 17:45,68.421,16,68.421,2,67.392,1
8/1/23 18:00,67.735,8,67.564,0,66.708,0
8/1/23 18:15,67.221,11,67.221,1,65.68,1
8/1/23 18:30,67.735,5,67.564,0,68.763,0
8/1/23 18:45,68.077,5,67.906,0,69.622,0
8/1/23 19:00,68.592,2,68.421,0,69.107,0
8/1/23 19:15,68.763,1,68.592,0,68.592,0
8/1/23 19:30,69.107,0,69.107,0,68.934,0
8/1/23 19:45,69.278,0,69.278,0,69.107,0
8/1/23 20:00,69.278,0,69.278,0,69.107,0
8/1/23 20:15,69.278,0,69.278,0,69.278,0
8/1/23 20:30,69.278,0,69.107,0,68.248,0
8/1/23 20:45,69.278,0,69.278,0,67.906,0
8/1/23 21:00,69.278,0,69.107,0,66.193,0
8/1/23 21:15,68.248,0,68.077,0,67.392,0
8/1/23 21:30,69.107,0,69.107,0,65.167,0
8/1/23 21:45,67.735,0,67.735,0,64.825,0
8/1/23 22:00,66.022,0,66.022,0,65.509,0
8/1/23 22:15,66.022,0,65.851,0,65.68,0
8/1/23 22:30,66.193,0,66.193,0,66.366,0
8/1/23 22:45,66.879,0,66.708,0,67.392,0
8/1/23 23:00,68.421,0,68.248,0,67.221,0
8/1/23 23:15,68.592,0,68.421,0,67.392,0
8/1/23 23:30,68.763,0,68.592,0,66.022,0
8/1/23 23:45,68.248,0,68.248,0,68.421,0
8/2/23 0:00,68.763,0,68.592,0,68.592,0
8/2/23 0:15,68.763,0,68.592,0,68.592,0
8/2/23 0:30,68.934,0,68.763,0,68.763,0
8/2/23 0:45,69.278,0,69.107,0,66.537,0
8/2/23 1:00,69.278,0,69.278,0,67.05,0
8/2/23 1:15,69.622,0,69.449,0,68.421,0
8/2/23 1:30,69.449,0,69.449,0,67.392,0
8/2/23 1:45,68.421,0,68.248,0,67.735,0
8/2/23 2:00,69.449,0,69.107,0,68.248,0
8/2/23 2:15,67.221,0,67.05,0,65.338,0
8/2/23 2:30,67.906,0,67.735,0,67.564,0
8/2/23 2:45,69.449,0,69.449,0,68.934,0
8/2/23 3:00,69.964,0,69.964,0,68.077,0
8/2/23 3:15,69.449,0,69.449,0,67.05,0
8/2/23 3:30,69.964,0,69.964,0,64.139,0
8/2/23 3:45,64.825,0,64.652,0,64.31,0
8/2/23 4:00,67.05,0,66.366,0,64.652,0
8/2/23 4:15,69.793,0,69.793,0,64.825,0
8/2/23 4:30,65.167,0,64.996,0,64.825,0
8/2/23 4:45,65.338,0,65.167,0,65.167,0
8/2/23 5:00,65.338,0,65.167,0,65.338,0
8/2/23 5:15,65.509,0,65.338,0,64.825,0
8/2/23 5:30,68.077,0,67.906,0,64.996,0
8/2/23 5:45,65.851,0,65.851,0,65.167,0
8/2/23 6:00,65.509,0,65.509,0,63.455,0
8/2/23 6:15,65.338,0,64.996,0,63.455,0
8/2/23 6:30,64.139,0,64.139,0,63.626,0
8/2/23 6:45,64.825,2,64.825,0,64.481,0
8/2/23 7:00,65.167,2,64.996,0,64.996,0
8/2/23 7:15,65.167,3,65.167,0,65.509,0
8/2/23 7:30,65.338,6,65.167,0,66.366,0
8/2/23 7:45,65.68,10,65.509,0,66.708,1
8/2/23 8:00,66.022,13,65.851,1,67.05,2
8/2/23 8:15,66.193,17,66.193,2,67.564,3
8/2/23 8:30,66.537,19,66.366,2,66.879,4
8/2/23 8:45,66.366,24,66.193,2,64.139,5
8/2/23 9:00,66.708,32,66.193,4,66.879,9
8/2/23 9:15,67.05,45,67.05,5,65.338,6
8/2/23 9:30,66.708,51,66.537,6,65.509,6
8/2/23 9:45,67.05,45,66.879,5,65.338,6
8/2/23 10:00,66.193,62,66.193,7,65.851,7
8/2/23 10:15,66.879,72,66.879,8,65.851,10
8/2/23 10:30,66.879,69,66.879,8,66.193,10
8/2/23 10:45,66.708,74,66.708,8,66.022,11
8/2/23 11:00,66.537,81,66.366,9,66.879,15
8/2/23 11:15,66.708,94,66.537,11,65.167,16
8/2/23 11:30,67.392,106,67.221,12,66.879,12
8/2/23 11:45,68.248,106,68.077,12,65.851,11
8/2/23 12:00,68.592,89,68.592,10,66.708,15
8/2/23 12:15,68.763,92,68.592,10,66.708,12
8/2/23 12:30,69.107,95,68.934,11,68.077,10
8/2/23 12:45,69.107,96,69.107,11,67.906,12
8/2/23 13:00,68.592,95,68.421,12,68.248,13
8/2/23 13:15,68.592,89,68.248,10,68.421,10
8/2/23 13:30,68.592,74,68.421,8,68.248,8
8/2/23 13:45,69.964,92,69.793,10,68.421,10
8/2/23 14:00,69.449,94,69.278,10,68.248,9
8/2/23 14:15,69.622,85,69.449,9,67.05,8
8/2/23 14:30,69.793,80,69.622,9,67.906,8
8/2/23 14:45,68.592,73,68.421,8,66.022,7
8/2/23 15:00,66.366,64,66.193,8,66.022,5
8/2/23 15:15,66.193,54,66.022,7,64.825,4
8/2/23 15:30,66.193,44,66.193,7,65.338,7
8/2/23 15:45,68.763,50,68.592,6,64.996,2
8/2/23 16:00,66.193,40,66.022,5,64.652,3
8/2/23 16:15,65.851,42,65.68,5,65.68,5
8/2/23 16:30,69.278,44,68.934,5,66.022,5
8/2/23 16:45,66.879,14,66.708,1,66.708,1
8/2/23 17:00,67.05,30,67.05,3,66.879,1
8/2/23 17:15,67.392,27,67.221,3,66.879,0
8/2/23 17:30,67.221,12,67.05,1,67.221,0
8/2/23 17:45,67.05,15,67.05,1,67.392,0
8/2/23 18:00,67.221,13,67.221,1,67.05,0
8/2/23 18:15,67.392,8,67.221,0,66.537,0
8/2/23 18:30,67.221,8,67.05,0,68.077,0
8/2/23 18:45,68.077,5,67.906,0,65.851,0
8/2/23 19:00,67.392,3,67.392,0,66.022,0
